run,a,Rs,Rp,fitness,nfes
1,1.9736054180447997,0.6717006388588725,144.60763598985653,4.9834821808997246e-11,350
2,1.9736054180447997,0.6717006388588725,144.60763598985653,4.9834821808997246e-11,350
3,1.9736054180447997,0.6717006388588725,144.60763598985653,4.9834821808997246e-11,350
4,1.9736054180447997,0.6717006388588725,144.60763598985653,4.9834821808997246e-11,350
5,1.9736054180447997,0.6717006388588725,144.60763598985653,4.9834821808997246e-11,350
6,1.9736054180447997,0.6717006388588725,144.60763598985653,4.9834821808997246e-11,350
7,1.9736054180447997,0.6717006388588725,144.60763598985653,4.9834821808997246e-11,350
8,1.9736054180447997,0.6717006388588725,144.60763598985653,4.9834821808997246e-11,350
9,1.9736054180447997,0.6717006388588725,144.60763598985653,4.9834821808997246e-11,350
10,1.9736054180447997,0.6717006388588725,144.60763598985653,4.9834821808997246e-11,350
11,1.9736054180447997,0.6717006388588725,144.60763598985653,4.9834821808997246e-11,350
12,1.9736054180447997,0.6717006388588725,144.60763598985653,4.9834821808997246e-11,350
13,1.9736054180447997,0.6717006388588725,144.60763598985653,4.9834821808997246e-11,350
14,1.9736054180447997,0.6717006388588725,144.60763598985653,4.9834821808997246e-11,350
15,1.9736054180447997,0.6717006388588725,144.60763598985653,4.9834821808997246e-11,350
16,1.9736054180447997,0.6717006388588725,144.60763598985653,4.9834821808997246e-11,350
17,1.9736054180447997,0.6717006388588725,144.60763598985653,4.9834821808997246e-11,350
18,1.9736054180447997,0.6717006388588725,144.60763598985653,4.9834821808997246e-11,350
19,1.9736054180447997,0.6717006388588725,144.60763598985653,4.9834821808997246e-11,350
20,1.9736054180447997,0.6717006388588725,144.60763598985653,4.9834821808997246e-11,350
21,1.9736054180447997,0.6717006388588725,144.60763598985653,4.9834821808997246e-11,350
22,1.9736054180447997,0.6717006388588725,144.60763598985653,4.9834821808997246e-11,350
23,1.9736054180447997,0.6717006388588725,144.60763598985653,4.9834821808997246e-11,350
24,1.9736054180447997,0.6717006388588725,144.60763598985653,4.9834821808997246e-11,350
25,1.9736054180447997,0.6717006388588725,144.60763598985653,4.9834821808997246e-11,350
26,1.9736054180447997,0.6717006388588725,144.60763598985653,4.9834821808997246e-11,350
27,1.9736054180447997,0.6717006388588725,144.60763598985653,4.9834821808997246e-11,350
28,1.9736054180447997,0.6717006388588725,144.60763598985653,4.9834821808997246e-11,350
29,1.9736054180447997,0.6717006388588725,144.60763598985653,4.9834821808997246e-11,350
30,1.9736054180447997,0.6717006388588725,144.60763598985653,4.9834821808997246e-11,350
